0.5695 	WARNING 	Speech-to-text recognition module not available (use command `pip install SpeechRecognition` to get it. Transcription will be unavailable.
508.8978 	EXP 	notAttractive: autoDraw = True
508.8978 	EXP 	OK_Choice: autoDraw = True
508.9816 	DATA 	Mouse:  Left button up, pos=(973,281)
509.9571 	DATA 	Mouse: Left button down, pos=(790,443)
509.9811 	EXP 	slider: markerPos = 1.675
509.9978 	EXP 	slider: markerPos = 1.675
510.0145 	EXP 	slider: markerPos = 1.675
510.0311 	EXP 	slider: markerPos = 1.675
510.0317 	DATA 	Mouse:  Left button up, pos=(790,443)
510.0477 	EXP 	slider: markerPos = 2.0
510.0477 	EXP 	slider: rating = 2.0
510.4173 	DATA 	Mouse: Left button down, pos=(969,284)
510.4343 	EXP 	image: autoDraw = False
510.4343 	EXP 	slider: autoDraw = False
510.4343 	EXP 	OK_Choice: autoDraw = False
510.4343 	EXP 	notAttractive: autoDraw = False
510.4343 	EXP 	Attractive: autoDraw = False
510.4343 	EXP 	image: image = 'Face Choose/AF17.jpg'
510.4343 	EXP 	OK_Choice: pos = (0, -250)
510.4343 	EXP 	slider: markerPos = None
510.4343 	EXP 	slider: markerPos = None
510.4343 	EXP 	slider: rating = None
510.4343 	EXP 	image: autoDraw = True
510.4343 	EXP 	slider: autoDraw = True
510.4343 	EXP 	Attractive: autoDraw = True
510.4343 	EXP 	notAttractive: autoDraw = True
510.4343 	EXP 	OK_Choice: autoDraw = True
510.5321 	DATA 	Mouse:  Left button up, pos=(969,283)
512.3572 	DATA 	Mouse: Left button down, pos=(789,437)
512.3811 	EXP 	slider: markerPos = 1.675
512.3977 	EXP 	slider: markerPos = 1.7200000000000002
512.4145 	EXP 	slider: markerPos = 1.7425000000000002
512.4310 	EXP 	slider: markerPos = 1.7425000000000002
512.4478 	EXP 	slider: markerPos = 1.7425000000000002
512.4487 	DATA 	Mouse:  Left button up, pos=(793,436)
512.4643 	EXP 	slider: markerPos = 2.0
512.4643 	EXP 	slider: rating = 2.0
513.0240 	DATA 	Mouse: Left button down, pos=(985,281)
513.0477 	EXP 	image: autoDraw = False
513.0477 	EXP 	slider: autoDraw = False
513.0477 	EXP 	OK_Choice: autoDraw = False
513.0477 	EXP 	notAttractive: autoDraw = False
513.0477 	EXP 	Attractive: autoDraw = False
513.0477 	EXP 	image: image = 'Face Choose/AF1821.jpg'
513.0477 	EXP 	OK_Choice: pos = (0, -250)
513.0477 	EXP 	slider: markerPos = None
513.0477 	EXP 	slider: markerPos = None
513.0477 	EXP 	slider: rating = None
513.0477 	EXP 	image: autoDraw = True
513.0477 	EXP 	slider: autoDraw = True
513.0477 	EXP 	Attractive: autoDraw = True
513.0477 	EXP 	notAttractive: autoDraw = True
513.0477 	EXP 	OK_Choice: autoDraw = True
513.1148 	DATA 	Mouse:  Left button up, pos=(985,281)
517.0569 	DATA 	Mouse: Left button down, pos=(933,434)
517.0810 	EXP 	slider: markerPos = 4.8925
517.0978 	EXP 	slider: markerPos = 4.8925
517.1144 	EXP 	slider: markerPos = 4.8925
517.1311 	EXP 	slider: markerPos = 4.8925
517.1478 	EXP 	slider: markerPos = 4.8925
517.1502 	DATA 	Mouse:  Left button up, pos=(933,434)
517.1645 	EXP 	slider: markerPos = 5.0
517.1645 	EXP 	slider: rating = 5.0
518.1230 	DATA 	Mouse: Left button down, pos=(969,434)
518.1478 	EXP 	slider: markerPos = 5.7025
518.1644 	EXP 	slider: markerPos = 5.7025
518.1811 	EXP 	slider: markerPos = 5.7025
518.1815 	DATA 	Mouse:  Left button up, pos=(969,434)
518.1979 	EXP 	slider: markerPos = 6.0
518.1979 	EXP 	slider: rating = 6.0
518.6007 	DATA 	Mouse: Left button down, pos=(996,286)
518.6310 	EXP 	image: autoDraw = False
518.6310 	EXP 	slider: autoDraw = False
518.6310 	EXP 	OK_Choice: autoDraw = False
518.6310 	EXP 	notAttractive: autoDraw = False
518.6310 	EXP 	Attractive: autoDraw = False
518.6310 	EXP 	image: image = 'Face Choose/AF1606.jpg'
518.6310 	EXP 	OK_Choice: pos = (0, -250)
518.6310 	EXP 	slider: markerPos = None
518.6310 	EXP 	slider: markerPos = None
518.6310 	EXP 	slider: rating = None
518.6310 	EXP 	image: autoDraw = True
518.6310 	EXP 	slider: autoDraw = True
518.6310 	EXP 	Attractive: autoDraw = True
518.6310 	EXP 	notAttractive: autoDraw = True
518.6310 	EXP 	OK_Choice: autoDraw = True
518.7072 	DATA 	Mouse:  Left button up, pos=(1000,285)
519.8906 	DATA 	Mouse: Left button down, pos=(890,438)
519.9144 	EXP 	slider: markerPos = 3.9475000000000002
519.9310 	EXP 	slider: markerPos = 3.9475000000000002
519.9477 	EXP 	slider: markerPos = 3.9475000000000002
519.9643 	EXP 	slider: markerPos = 3.9475000000000002
519.9811 	EXP 	slider: markerPos = 3.9475000000000002
519.9906 	DATA 	Mouse:  Left button up, pos=(891,438)
519.9977 	EXP 	slider: markerPos = 3.9475000000000002
520.0144 	EXP 	slider: markerPos = 4.0
520.0144 	EXP 	slider: rating = 4.0
520.6576 	DATA 	Mouse: Left button down, pos=(854,462)
520.6811 	EXP 	slider: markerPos = 3.1149999999999998
520.6977 	EXP 	slider: markerPos = 3.1149999999999998
520.7145 	EXP 	slider: markerPos = 3.1149999999999998
520.7310 	EXP 	slider: markerPos = 3.1149999999999998
520.7316 	DATA 	Mouse:  Left button up, pos=(854,462)
520.7477 	EXP 	slider: markerPos = 3.0
520.7477 	EXP 	slider: rating = 3.0
521.0657 	DATA 	Mouse: Left button down, pos=(979,310)
521.0810 	EXP 	image: autoDraw = False
521.0810 	EXP 	slider: autoDraw = False
521.0810 	EXP 	OK_Choice: autoDraw = False
521.0810 	EXP 	notAttractive: autoDraw = False
521.0810 	EXP 	Attractive: autoDraw = False
521.0810 	EXP 	image: image = 'Face Choose/AF1884.jpg'
521.0810 	EXP 	OK_Choice: pos = (0, -250)
521.0810 	EXP 	slider: markerPos = None
521.0810 	EXP 	slider: markerPos = None
521.0810 	EXP 	slider: rating = None
521.0810 	EXP 	image: autoDraw = True
521.0810 	EXP 	slider: autoDraw = True
521.0810 	EXP 	Attractive: autoDraw = True
521.0810 	EXP 	notAttractive: autoDraw = True
521.0810 	EXP 	OK_Choice: autoDraw = True
521.1996 	DATA 	Mouse:  Left button up, pos=(980,310)
522.6068 	DATA 	Mouse: Left button down, pos=(833,453)
522.6311 	EXP 	slider: markerPos = 2.6425
522.6476 	EXP 	slider: markerPos = 2.6425
522.6644 	EXP 	slider: markerPos = 2.6425
522.6812 	EXP 	slider: markerPos = 2.6425
522.6978 	EXP 	slider: markerPos = 2.6425
522.6982 	DATA 	Mouse:  Left button up, pos=(833,453)
522.7144 	EXP 	slider: markerPos = 3.0
522.7144 	EXP 	slider: rating = 3.0
523.0176 	DATA 	Mouse: Left button down, pos=(945,279)
523.0528 	EXP 	image: autoDraw = False
523.0528 	EXP 	slider: autoDraw = False
523.0528 	EXP 	OK_Choice: autoDraw = False
523.0528 	EXP 	notAttractive: autoDraw = False
523.0528 	EXP 	Attractive: autoDraw = False
523.0528 	EXP 	image: image = 'Face Choose/AF1270.jpg'
523.0528 	EXP 	OK_Choice: pos = (0, -250)
523.0528 	EXP 	slider: markerPos = None
523.0528 	EXP 	slider: markerPos = None
523.0528 	EXP 	slider: rating = None
523.0528 	EXP 	image: autoDraw = True
523.0528 	EXP 	slider: autoDraw = True
523.0528 	EXP 	Attractive: autoDraw = True
523.0528 	EXP 	notAttractive: autoDraw = True
523.0528 	EXP 	OK_Choice: autoDraw = True
523.0901 	DATA 	Mouse:  Left button up, pos=(945,279)
524.5081 	DATA 	Mouse: Left button down, pos=(1032,443)
524.5310 	EXP 	slider: markerPos = 7.119999999999999
524.5477 	EXP 	slider: markerPos = 7.119999999999999
524.5644 	EXP 	slider: markerPos = 7.119999999999999
524.5848 	EXP 	slider: markerPos = 7.119999999999999
524.5943 	DATA 	Mouse:  Left button up, pos=(1032,434)
524.5977 	EXP 	slider: markerPos = 7.119999999999999
524.6145 	EXP 	slider: markerPos = 7.0
524.6145 	EXP 	slider: rating = 7.0
525.1174 	DATA 	Mouse: Left button down, pos=(979,300)
525.1507 	EXP 	image: autoDraw = False
525.1507 	EXP 	slider: autoDraw = False
525.1507 	EXP 	OK_Choice: autoDraw = False
525.1507 	EXP 	notAttractive: autoDraw = False
525.1507 	EXP 	Attractive: autoDraw = False
525.1507 	EXP 	image: image = 'Face Choose/AF1698.jpg'
525.1507 	EXP 	OK_Choice: pos = (0, -250)
525.1507 	EXP 	slider: markerPos = None
525.1507 	EXP 	slider: markerPos = None
525.1507 	EXP 	slider: rating = None
525.1507 	EXP 	image: autoDraw = True
525.1507 	EXP 	slider: autoDraw = True
525.1507 	EXP 	Attractive: autoDraw = True
525.1507 	EXP 	notAttractive: autoDraw = True
525.1507 	EXP 	OK_Choice: autoDraw = True
525.2315 	DATA 	Mouse:  Left button up, pos=(979,300)
527.8505 	DATA 	Mouse: Left button down, pos=(899,439)
527.8644 	EXP 	slider: markerPos = 4.1275
527.8810 	EXP 	slider: markerPos = 4.1275
527.8978 	EXP 	slider: markerPos = 4.1275
527.9144 	EXP 	slider: markerPos = 4.1275
527.9310 	EXP 	slider: markerPos = 4.1275
527.9482 	EXP 	slider: markerPos = 4.1275
527.9486 	DATA 	Mouse:  Left button up, pos=(899,439)
527.9644 	EXP 	slider: markerPos = 4.0
527.9644 	EXP 	slider: rating = 4.0
528.3741 	DATA 	Mouse: Left button down, pos=(985,300)
528.3976 	EXP 	image: autoDraw = False
528.3976 	EXP 	slider: autoDraw = False
528.3976 	EXP 	OK_Choice: autoDraw = False
528.3976 	EXP 	notAttractive: autoDraw = False
528.3976 	EXP 	Attractive: autoDraw = False
528.3976 	EXP 	image: image = 'Face Choose/AF1667.jpg'
528.3976 	EXP 	OK_Choice: pos = (0, -250)
528.3976 	EXP 	slider: markerPos = None
528.3976 	EXP 	slider: markerPos = None
528.3976 	EXP 	slider: rating = None
528.3976 	EXP 	image: autoDraw = True
528.3976 	EXP 	slider: autoDraw = True
528.3976 	EXP 	Attractive: autoDraw = True
528.3976 	EXP 	notAttractive: autoDraw = True
528.3976 	EXP 	OK_Choice: autoDraw = True
528.4398 	DATA 	Mouse:  Left button up, pos=(987,300)
532.4672 	DATA 	Mouse: Left button down, pos=(1026,434)
532.4810 	EXP 	slider: markerPos = 6.985
532.4977 	EXP 	slider: markerPos = 6.985
532.5143 	EXP 	slider: markerPos = 6.985
532.5310 	EXP 	slider: markerPos = 6.985
532.5476 	EXP 	slider: markerPos = 6.985
532.5495 	DATA 	Mouse:  Left button up, pos=(1026,434)
532.5644 	EXP 	slider: markerPos = 7.0
532.5644 	EXP 	slider: rating = 7.0
534.0580 	DATA 	Mouse: Left button down, pos=(1055,445)
534.0810 	EXP 	slider: markerPos = 7.6375
534.0977 	EXP 	slider: markerPos = 7.6375
534.1143 	EXP 	slider: markerPos = 7.6375
534.1313 	EXP 	slider: markerPos = 7.6375
534.1481 	EXP 	slider: markerPos = 7.6375
534.1581 	DATA 	Mouse:  Left button up, pos=(1055,445)
534.1645 	EXP 	slider: markerPos = 7.6375
534.1811 	EXP 	slider: markerPos = 8.0
534.1811 	EXP 	slider: rating = 8.0
534.6896 	DATA 	Mouse: Left button down, pos=(987,278)
534.7143 	EXP 	image: autoDraw = False
534.7143 	EXP 	slider: autoDraw = False
534.7143 	EXP 	OK_Choice: autoDraw = False
534.7143 	EXP 	notAttractive: autoDraw = False
534.7143 	EXP 	Attractive: autoDraw = False
534.7143 	EXP 	image: image = 'Face Choose/AF639.jpg'
534.7143 	EXP 	OK_Choice: pos = (0, -250)
534.7143 	EXP 	slider: markerPos = None
534.7143 	EXP 	slider: markerPos = None
534.7143 	EXP 	slider: rating = None
534.7143 	EXP 	image: autoDraw = True
534.7143 	EXP 	slider: autoDraw = True
534.7143 	EXP 	Attractive: autoDraw = True
534.7143 	EXP 	notAttractive: autoDraw = True
534.7143 	EXP 	OK_Choice: autoDraw = True
534.7889 	DATA 	Mouse:  Left button up, pos=(987,278)
536.1319 	DATA 	Mouse: Left button down, pos=(1032,442)
536.1476 	EXP 	slider: markerPos = 7.119999999999999
536.1642 	EXP 	slider: markerPos = 7.119999999999999
536.1807 	EXP 	slider: markerPos = 7.119999999999999
536.1975 	EXP 	slider: markerPos = 7.119999999999999
536.2143 	EXP 	slider: markerPos = 7.119999999999999
536.2148 	DATA 	Mouse:  Left button up, pos=(1032,442)
536.2308 	EXP 	slider: markerPos = 7.0
536.2308 	EXP 	slider: rating = 7.0
536.6822 	DATA 	Mouse: Left button down, pos=(973,299)
536.7013 	EXP 	image: autoDraw = False
536.7013 	EXP 	slider: autoDraw = False
536.7013 	EXP 	OK_Choice: autoDraw = False
536.7013 	EXP 	notAttractive: autoDraw = False
536.7013 	EXP 	Attractive: autoDraw = False
536.7013 	EXP 	image: image = 'Face Choose/AF1475.jpg'
536.7013 	EXP 	OK_Choice: pos = (0, -250)
536.7013 	EXP 	slider: markerPos = None
536.7013 	EXP 	slider: markerPos = None
536.7013 	EXP 	slider: rating = None
536.7013 	EXP 	image: autoDraw = True
536.7013 	EXP 	slider: autoDraw = True
536.7013 	EXP 	Attractive: autoDraw = True
536.7013 	EXP 	notAttractive: autoDraw = True
536.7013 	EXP 	OK_Choice: autoDraw = True
536.7819 	DATA 	Mouse:  Left button up, pos=(975,299)
537.9333 	DATA 	Mouse: Left button down, pos=(793,451)
537.9477 	EXP 	slider: markerPos = 1.7425000000000002
537.9643 	EXP 	slider: markerPos = 1.7425000000000002
537.9810 	EXP 	slider: markerPos = 1.7425000000000002
537.9977 	EXP 	slider: markerPos = 1.7425000000000002
538.0144 	EXP 	slider: markerPos = 1.7425000000000002
538.0148 	DATA 	Mouse:  Left button up, pos=(793,451)
538.0311 	EXP 	slider: markerPos = 2.0
538.0311 	EXP 	slider: rating = 2.0
538.4822 	DATA 	Mouse: Left button down, pos=(977,298)
538.5041 	EXP 	image: autoDraw = False
538.5041 	EXP 	slider: autoDraw = False
538.5041 	EXP 	OK_Choice: autoDraw = False
538.5041 	EXP 	notAttractive: autoDraw = False
538.5041 	EXP 	Attractive: autoDraw = False
538.5041 	EXP 	image: image = 'Face Choose/AF1659.jpg'
538.5041 	EXP 	OK_Choice: pos = (0, -250)
538.5041 	EXP 	slider: markerPos = None
538.5041 	EXP 	slider: markerPos = None
538.5041 	EXP 	slider: rating = None
538.5041 	EXP 	image: autoDraw = True
538.5041 	EXP 	slider: autoDraw = True
538.5041 	EXP 	Attractive: autoDraw = True
538.5041 	EXP 	notAttractive: autoDraw = True
538.5041 	EXP 	OK_Choice: autoDraw = True
538.5831 	DATA 	Mouse:  Left button up, pos=(977,298)
540.0654 	DATA 	Mouse: Left button down, pos=(1066,430)
540.0810 	EXP 	slider: markerPos = 7.885
540.0977 	EXP 	slider: markerPos = 7.885
540.1145 	EXP 	slider: markerPos = 7.885
540.1310 	EXP 	slider: markerPos = 7.885
540.1334 	DATA 	Mouse:  Left button up, pos=(1066,430)
540.1477 	EXP 	slider: markerPos = 8.0
540.1477 	EXP 	slider: rating = 8.0
540.7906 	DATA 	Mouse: Left button down, pos=(954,325)
540.8648 	DATA 	Mouse:  Left button up, pos=(954,325)
541.7905 	DATA 	Mouse: Left button down, pos=(978,303)
541.8192 	EXP 	image: autoDraw = False
541.8192 	EXP 	slider: autoDraw = False
541.8192 	EXP 	OK_Choice: autoDraw = False
541.8192 	EXP 	notAttractive: autoDraw = False
541.8192 	EXP 	Attractive: autoDraw = False
541.8192 	EXP 	image: image = 'Face Choose/AF1977.jpg'
541.8192 	EXP 	OK_Choice: pos = (0, -250)
541.8192 	EXP 	slider: markerPos = None
541.8192 	EXP 	slider: markerPos = None
541.8192 	EXP 	slider: rating = None
541.8192 	EXP 	image: autoDraw = True
541.8192 	EXP 	slider: autoDraw = True
541.8192 	EXP 	Attractive: autoDraw = True
541.8192 	EXP 	notAttractive: autoDraw = True
541.8192 	EXP 	OK_Choice: autoDraw = True
541.8980 	DATA 	Mouse:  Left button up, pos=(978,303)
545.0007 	DATA 	Mouse: Left button down, pos=(1026,435)
545.0143 	EXP 	slider: markerPos = 6.985
545.0310 	EXP 	slider: markerPos = 6.985
545.0478 	EXP 	slider: markerPos = 6.985
545.0643 	EXP 	slider: markerPos = 6.985
545.0810 	EXP 	slider: markerPos = 6.985
545.0815 	DATA 	Mouse:  Left button up, pos=(1026,435)
545.0977 	EXP 	slider: markerPos = 7.0
545.0977 	EXP 	slider: rating = 7.0
545.8741 	DATA 	Mouse: Left button down, pos=(1095,439)
545.8977 	EXP 	slider: markerPos = 8.537500000000001
545.9145 	EXP 	slider: markerPos = 8.4925
545.9267 	DATA 	Mouse:  Left button up, pos=(1086,437)
545.9309 	EXP 	slider: markerPos = 8.38
545.9474 	EXP 	slider: markerPos = 8.0
545.9474 	EXP 	slider: rating = 8.0
546.6737 	DATA 	Mouse: Left button down, pos=(991,301)
546.7024 	EXP 	image: autoDraw = False
546.7024 	EXP 	slider: autoDraw = False
546.7024 	EXP 	OK_Choice: autoDraw = False
546.7024 	EXP 	notAttractive: autoDraw = False
546.7024 	EXP 	Attractive: autoDraw = False
546.7024 	EXP 	image: image = 'Face Choose/AF2001.jpg'
546.7024 	EXP 	OK_Choice: pos = (0, -250)
546.7024 	EXP 	slider: markerPos = None
546.7024 	EXP 	slider: markerPos = None
546.7024 	EXP 	slider: rating = None
546.7024 	EXP 	image: autoDraw = True
546.7024 	EXP 	slider: autoDraw = True
546.7024 	EXP 	Attractive: autoDraw = True
546.7024 	EXP 	notAttractive: autoDraw = True
546.7024 	EXP 	OK_Choice: autoDraw = True
546.7813 	DATA 	Mouse:  Left button up, pos=(991,301)
547.9229 	DATA 	Mouse: Left button down, pos=(1110,440)
547.9477 	EXP 	slider: markerPos = 8.875
547.9642 	EXP 	slider: markerPos = 8.875
547.9810 	EXP 	slider: markerPos = 8.875
547.9907 	DATA 	Mouse:  Left button up, pos=(1110,440)
547.9976 	EXP 	slider: markerPos = 8.875
548.0143 	EXP 	slider: markerPos = 9.0
548.0143 	EXP 	slider: rating = 9.0
548.8491 	DATA 	Mouse: Left button down, pos=(970,267)
548.8711 	EXP 	image: autoDraw = False
548.8711 	EXP 	slider: autoDraw = False
548.8711 	EXP 	OK_Choice: autoDraw = False
548.8711 	EXP 	notAttractive: autoDraw = False
548.8711 	EXP 	Attractive: autoDraw = False
548.8711 	EXP 	image: image = 'Face Choose/AF2011.jpg'
548.8711 	EXP 	OK_Choice: pos = (0, -250)
548.8711 	EXP 	slider: markerPos = None
548.8711 	EXP 	slider: markerPos = None
548.8711 	EXP 	slider: rating = None
548.8711 	EXP 	image: autoDraw = True
548.8711 	EXP 	slider: autoDraw = True
548.8711 	EXP 	Attractive: autoDraw = True
548.8711 	EXP 	notAttractive: autoDraw = True
548.8711 	EXP 	OK_Choice: autoDraw = True
548.9647 	DATA 	Mouse:  Left button up, pos=(970,267)
551.8401 	DATA 	Mouse: Left button down, pos=(1051,443)
551.8643 	EXP 	slider: markerPos = 7.5475
551.8810 	EXP 	slider: markerPos = 7.5475
551.8976 	EXP 	slider: markerPos = 7.5475
551.9142 	EXP 	slider: markerPos = 7.5475
551.9309 	EXP 	slider: markerPos = 7.5475
551.9399 	DATA 	Mouse:  Left button up, pos=(1051,443)
551.9477 	EXP 	slider: markerPos = 7.5475
551.9642 	EXP 	slider: markerPos = 8.0
551.9642 	EXP 	slider: rating = 8.0
552.5073 	DATA 	Mouse: Left button down, pos=(977,270)
552.5341 	EXP 	image: autoDraw = False
552.5341 	EXP 	slider: autoDraw = False
552.5341 	EXP 	OK_Choice: autoDraw = False
552.5341 	EXP 	notAttractive: autoDraw = False
552.5341 	EXP 	Attractive: autoDraw = False
552.5341 	EXP 	image: image = 'Face Choose/AF685.jpg'
552.5341 	EXP 	OK_Choice: pos = (0, -250)
552.5341 	EXP 	slider: markerPos = None
552.5341 	EXP 	slider: markerPos = None
552.5341 	EXP 	slider: rating = None
552.5341 	EXP 	image: autoDraw = True
552.5341 	EXP 	slider: autoDraw = True
552.5341 	EXP 	Attractive: autoDraw = True
552.5341 	EXP 	notAttractive: autoDraw = True
552.5341 	EXP 	OK_Choice: autoDraw = True
552.6063 	DATA 	Mouse:  Left button up, pos=(977,270)
554.0989 	DATA 	Mouse: Left button down, pos=(1071,446)
554.1145 	EXP 	slider: markerPos = 7.9975000000000005
554.1309 	EXP 	slider: markerPos = 7.9975000000000005
554.1476 	EXP 	slider: markerPos = 7.9975000000000005
554.1642 	EXP 	slider: markerPos = 7.9975000000000005
554.1810 	EXP 	slider: markerPos = 7.9975000000000005
554.1901 	DATA 	Mouse:  Left button up, pos=(1071,446)
554.1976 	EXP 	slider: markerPos = 7.9975000000000005
554.2167 	EXP 	slider: markerPos = 8.0
554.2167 	EXP 	slider: rating = 8.0
554.5179 	DATA 	Mouse: Left button down, pos=(996,326)
554.6150 	DATA 	Mouse:  Left button up, pos=(993,322)
554.8896 	DATA 	Mouse: Left button down, pos=(982,268)
554.9142 	EXP 	image: autoDraw = False
554.9142 	EXP 	slider: autoDraw = False
554.9142 	EXP 	OK_Choice: autoDraw = False
554.9142 	EXP 	notAttractive: autoDraw = False
554.9142 	EXP 	Attractive: autoDraw = False
554.9142 	EXP 	image: image = 'Face Choose/AF810.jpg'
554.9142 	EXP 	OK_Choice: pos = (0, -250)
554.9142 	EXP 	slider: markerPos = None
554.9142 	EXP 	slider: markerPos = None
554.9142 	EXP 	slider: rating = None
554.9142 	EXP 	image: autoDraw = True
554.9142 	EXP 	slider: autoDraw = True
554.9142 	EXP 	Attractive: autoDraw = True
554.9142 	EXP 	notAttractive: autoDraw = True
554.9142 	EXP 	OK_Choice: autoDraw = True
554.9650 	DATA 	Mouse:  Left button up, pos=(982,268)
557.8332 	DATA 	Mouse: Left button down, pos=(848,437)
557.8476 	EXP 	slider: markerPos = 2.9799999999999995
557.8643 	EXP 	slider: markerPos = 2.9799999999999995
557.8810 	EXP 	slider: markerPos = 2.9799999999999995
557.8906 	DATA 	Mouse:  Left button up, pos=(848,437)
557.8977 	EXP 	slider: markerPos = 2.9799999999999995
557.9145 	EXP 	slider: markerPos = 3.0
557.9145 	EXP 	slider: rating = 3.0
558.2820 	DATA 	Mouse: Left button down, pos=(997,274)
558.2976 	EXP 	image: autoDraw = False
558.2976 	EXP 	slider: autoDraw = False
558.2976 	EXP 	OK_Choice: autoDraw = False
558.2976 	EXP 	notAttractive: autoDraw = False
558.2976 	EXP 	Attractive: autoDraw = False
558.2976 	EXP 	image: image = 'Face Choose/AF398.jpg'
558.2976 	EXP 	OK_Choice: pos = (0, -250)
558.2976 	EXP 	slider: markerPos = None
558.2976 	EXP 	slider: markerPos = None
558.2976 	EXP 	slider: rating = None
558.2976 	EXP 	image: autoDraw = True
558.2976 	EXP 	slider: autoDraw = True
558.2976 	EXP 	Attractive: autoDraw = True
558.2976 	EXP 	notAttractive: autoDraw = True
558.2976 	EXP 	OK_Choice: autoDraw = True
558.3813 	DATA 	Mouse:  Left button up, pos=(997,274)
560.0659 	DATA 	Mouse: Left button down, pos=(927,438)
560.0811 	EXP 	slider: markerPos = 4.7575
560.0979 	EXP 	slider: markerPos = 4.7575
560.1145 	EXP 	slider: markerPos = 4.7575
560.1238 	DATA 	Mouse:  Left button up, pos=(927,438)
560.1312 	EXP 	slider: markerPos = 4.7575
560.1479 	EXP 	slider: markerPos = 5.0
560.1479 	EXP 	slider: rating = 5.0
560.5406 	DATA 	Mouse: Left button down, pos=(976,256)
560.6402 	DATA 	Mouse:  Left button up, pos=(976,256)
560.9663 	DATA 	Mouse: Left button down, pos=(978,304)
560.9809 	EXP 	image: autoDraw = False
560.9809 	EXP 	slider: autoDraw = False
560.9809 	EXP 	OK_Choice: autoDraw = False
560.9809 	EXP 	notAttractive: autoDraw = False
560.9809 	EXP 	Attractive: autoDraw = False
560.9809 	EXP 	image: image = 'Face Choose/AF1006.jpg'
560.9809 	EXP 	OK_Choice: pos = (0, -250)
560.9809 	EXP 	slider: markerPos = None
560.9809 	EXP 	slider: markerPos = None
560.9809 	EXP 	slider: rating = None
560.9809 	EXP 	image: autoDraw = True
560.9809 	EXP 	slider: autoDraw = True
560.9809 	EXP 	Attractive: autoDraw = True
560.9809 	EXP 	notAttractive: autoDraw = True
560.9809 	EXP 	OK_Choice: autoDraw = True
561.0480 	DATA 	Mouse:  Left button up, pos=(978,304)
563.6496 	DATA 	Mouse: Left button down, pos=(895,440)
563.6644 	EXP 	slider: markerPos = 4.0375
563.6809 	EXP 	slider: markerPos = 4.0375
563.6976 	EXP 	slider: markerPos = 4.0375
563.7143 	EXP 	slider: markerPos = 4.0375
563.7310 	EXP 	slider: markerPos = 4.0375
563.7478 	DATA 	Mouse:  Left button up, pos=(895,440)
563.7497 	EXP 	slider: markerPos = 4.0375
563.7643 	EXP 	slider: markerPos = 4.0
563.7643 	EXP 	slider: rating = 4.0
564.5988 	DATA 	Mouse: Left button down, pos=(942,426)
564.6145 	EXP 	slider: markerPos = 5.095
564.6312 	EXP 	slider: markerPos = 5.095
564.6479 	EXP 	slider: markerPos = 5.095
564.6643 	EXP 	slider: markerPos = 5.095
564.6810 	EXP 	slider: markerPos = 5.095
564.6900 	DATA 	Mouse:  Left button up, pos=(942,426)
564.6978 	EXP 	slider: markerPos = 5.095
564.7143 	EXP 	slider: markerPos = 5.0
564.7143 	EXP 	slider: rating = 5.0
565.2317 	DATA 	Mouse: Left button down, pos=(989,310)
565.2476 	EXP 	image: autoDraw = False
565.2476 	EXP 	slider: autoDraw = False
565.2476 	EXP 	OK_Choice: autoDraw = False
565.2476 	EXP 	notAttractive: autoDraw = False
565.2476 	EXP 	Attractive: autoDraw = False
565.2476 	EXP 	image: image = 'Face Choose/AF1812.jpg'
565.2476 	EXP 	OK_Choice: pos = (0, -250)
565.2476 	EXP 	slider: markerPos = None
565.2476 	EXP 	slider: markerPos = None
565.2476 	EXP 	slider: rating = None
565.2476 	EXP 	image: autoDraw = True
565.2476 	EXP 	slider: autoDraw = True
565.2476 	EXP 	Attractive: autoDraw = True
565.2476 	EXP 	notAttractive: autoDraw = True
565.2476 	EXP 	OK_Choice: autoDraw = True
565.3483 	DATA 	Mouse:  Left button up, pos=(992,310)
566.8063 	DATA 	Mouse: Left button down, pos=(1029,440)
566.8310 	EXP 	slider: markerPos = 7.0525
566.8475 	EXP 	slider: markerPos = 7.0525
566.8643 	EXP 	slider: markerPos = 7.0525
566.8810 	EXP 	slider: markerPos = 7.0525
566.8976 	EXP 	slider: markerPos = 7.0525
566.9075 	DATA 	Mouse:  Left button up, pos=(1029,440)
566.9146 	EXP 	slider: markerPos = 7.0525
566.9311 	EXP 	slider: markerPos = 7.0
566.9311 	EXP 	slider: rating = 7.0
567.2507 	DATA 	Mouse: Left button down, pos=(981,323)
567.3564 	DATA 	Mouse:  Left button up, pos=(981,323)
567.7653 	DATA 	Mouse: Left button down, pos=(984,295)
567.7811 	EXP 	image: autoDraw = False
567.7811 	EXP 	slider: autoDraw = False
567.7811 	EXP 	OK_Choice: autoDraw = False
567.7811 	EXP 	notAttractive: autoDraw = False
567.7811 	EXP 	Attractive: autoDraw = False
567.7811 	EXP 	image: image = 'Face Choose/AF1576.jpg'
567.7811 	EXP 	OK_Choice: pos = (0, -250)
567.7811 	EXP 	slider: markerPos = None
567.7811 	EXP 	slider: markerPos = None
567.7811 	EXP 	slider: rating = None
567.7811 	EXP 	image: autoDraw = True
567.7811 	EXP 	slider: autoDraw = True
567.7811 	EXP 	Attractive: autoDraw = True
567.7811 	EXP 	notAttractive: autoDraw = True
567.7811 	EXP 	OK_Choice: autoDraw = True
567.8890 	DATA 	Mouse:  Left button up, pos=(984,295)
